#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-05-10T18:53:17 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ60997c9c16b320	
#INFO	-out.max=9999	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=9999
#-order=I
#-out.src=II/7A/catalog
#-nav=cat:II/7A&tab:{II/7A/catalog}&key:source=II/7A/catalog&HTTPPRM:&&-ref=VIZ60997c9c16b320&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=JP11&-out=LID&-out=n_LID&-out=I&-sort=I&-out=ref&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=II/7A/catalog
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=II/7A/catalog
#-out=JP11
#-out=LID
#-out=n_LID
#-out=I
#-out=ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_2007
#Name: II/7A
#Title: UBVRIJKLMNH Photoelectric Catalogue (Morel+ 1978)
#Table	II_7A_catalog:
#Name: II/7A/catalog
#Title: Catalog Data
#Column	JP11	(A6)	Johnson Photometry 11 colours number	[ucd=meta.id]
#Column	LID	(F11.8)	Coded identification number	[ucd=meta.id;meta.main]
#Column	n_LID	(A1)	[ DSV%1-3] Suffix to LID	[ucd=meta.note]
#Column	I	(F6.3)	? I magnitude: 0.88, 0.87 um	[ucd=phot.mag;em.opt.I]
#Column	ref	(I4)	[8001,8154] Reference number (see file: refs)	[ucd=meta.id]
#Column	_RA	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (declination part)	[ucd=pos.eq.dec;meta.main]
JP11;LID;n_LID;I;ref;_RA;_DE
   393; 1.00002905; ; 3.960;8029;008.24997;+62.93178
   393; 1.00002905; ;      ;8083;008.24997;+62.93178
   395; 1.00003311; ; 8.840;8121;008.99996;-18.76393
   396; 1.00003360; ; 3.950;8029;009.24285;+53.89691
   397; 1.00003369; ; 4.520;8029;009.22021;+33.71934
   398; 1.00003546; ; 3.190;8029;009.63894;+29.31175
   399; 1.00003627; ; 1.700;8029;009.83198;+30.86102
   400; 1.00003651; ; 4.820;8029;009.84086;+21.25047
   400; 1.00003651; ;      ;8043;009.84086;+21.25047
   402; 1.00003712; ; 0.850;8029;010.12684;+56.53733
   403; 1.00003817; ; 4.160;8029;010.27994;+39.45866
   404; 1.00003901; ; 4.940;8029;010.51623;+50.51253
   405; 1.00003919; ; 3.320;8029;010.33147;-46.08501
   405; 1.00003919; ; 3.330;8050;010.33147;-46.08501
   405; 1.00003919; ;      ;8132;010.33147;-46.08501
   408; 1.00003940; ; 6.030;8054;010.70860;+64.29128
   409; 1.00004004; ;      ;8102;010.86833;+64.75972
   410; 1.00004128; ; 0.790;8029;010.89738;-17.98660
   410; 1.00004128; ;      ;8132;010.89738;-17.98660
   412; 1.00004150; ; 4.300;8050;010.83849;-57.46306
   413; 1.00004174; ;      ;8142;011.15495;+40.67936
   414; 1.00004180; ; 4.500;8029;011.18132;+48.28436
   414; 1.00004180; ;      ;8134;011.18132;+48.28436
   416; 1.00004188; ; 3.500;8029;011.04751;-10.60955
   417; 1.00004489; ; 5.550;8048;011.82883;+32.68572
   418; 1.00004502;V; 2.620;8029;011.83469;+24.26718
   419; 1.00004614;D; 2.580;8029;012.27621;+57.81519
   419; 1.00004614;D;      ;8043;012.27621;+57.81519
   421; 1.00004628; ; 4.520;8029;012.09574;+05.28061
   421; 1.00004628; ;      ;8043;012.09574;+05.28061
   423; 1.00004656; ; 2.400;8029;012.17060;+07.58508
   424; 1.00004727; ; 4.710;8029;012.45353;+41.07891
   425; 1.00004813; ; 4.460;8029;012.53163;-10.64433
   426; 1.00004862; ;10.900;8059;012.26236;-73.36136
   427; 1.00004976; ;10.790;8059;012.52535;-73.12923
   428; 1.00005015; ; 4.040;8029;013.26749;+61.12397
   428; 1.00005015; ;      ;8043;013.26749;+61.12397
   428; 1.00005015; ;      ;8083;013.26749;+61.12397
   431; 1.00005030; ;10.920;8059;012.63159;-73.47850
   432; 1.00005045; ;10.970;8059;012.65994;-73.47173
   433; 1.00005112; ; 2.640;8029;013.25206;-01.14426
   433; 1.00005112; ;      ;8083;013.25206;-01.14426
   435; 1.00005234; ; 3.310;8029;013.75065;+58.97270
   436; 1.00005277; ;10.610;8059;013.21349;-73.11490
   437; 1.00005286; ; 4.180;8057;013.74211;+23.62834
   438; 1.00005291; ;10.650;8059;013.27037;-72.63337
   439; 1.00005394;V; 2.400;8029;014.17722;+60.71674
   439; 1.00005394;V;      ;8111;014.17722;+60.71674
   441; 1.00005395; ; 3.370;8029;014.16627;+59.18106
   442; 1.00005448; ; 3.640;8029;014.18838;+38.49934
   443; 1.00005516; ; 3.210;8029;014.30167;+23.41765
   444; 1.00005612; ; 5.190;8029;014.47713;+13.69586
   445; 1.00005737; ; 4.430;8029;014.65150;-29.35745
   446; 1.00005825; ;      ;8154;014.85605;-34.63628
   447; 1.00005848; ; 2.770;8029;017.18699;+86.25709
   448; 1.00005980; ;12.020;8059;014.86070;-72.16497
   449; 1.00006116; ; 5.750;8029;015.72609;+41.34516
   450; 1.00006186; ; 2.980;8029;015.73587;+07.89014
   451; 1.00006311; ; 3.420;8037;015.67878;-65.45610
   452; 1.00006327; ;      ;8102;016.34592;+60.42193
   453; 1.00006386; ;      ;8083;016.21932;+05.65626
   454; 1.00006451; ; 8.250;8121;016.30480;-19.85498
   455; 1.00006482; ; 4.860;8029;016.40368;-09.97932
   455; 1.00006582; ; 4.140;8029;017.06831;+54.92034
   455; 1.00006582; ; 4.120;8043;017.06831;+54.92034
   458; 1.00006595;D; 2.080;8029;016.52103;-46.71841
   458; 1.00006595;D; 2.100;8050;016.52103;-46.71841
   458; 1.00006595;D;      ;8132;016.52103;-46.71841
   461; 1.00006619; ; 6.420;8041;016.61075;-35.66066
   461; 1.00006619; ; 6.410;8121;016.61075;-35.66066
   463; 1.00006675; ; 6.460;8054;017.30447;+69.68652
   464; 1.00006763; ; 5.000;8029;017.09249;+05.64982
   465; 1.00006805; ; 2.040;8029;017.14746;-10.18226
   465; 1.00006805; ;      ;8132;017.14746;-10.18226
   467; 1.00006811;D; 4.270;8029;017.37552;+47.24179
   467; 1.00006811;D;      ;8111;017.37552;+47.24179
   469; 1.00006815; ;      ;8083;017.23275;+09.73050
   470; 1.00006860; ;      ;8002;017.43301;+35.62056
   470; 1.00006860; ;      ;8004;017.43301;+35.62056
   470; 1.00006860; ;-0.190;8029;017.43301;+35.62056
   470; 1.00006860; ;      ;8035;017.43301;+35.62056
   470; 1.00006860; ;-0.190;8057;017.43301;+35.62056
   475; 1.00006864; ;10.290;8059;017.30235;+02.55170
   476; 1.00006882; ; 4.100;8037;017.09617;-55.24576
   476; 1.00006882; ; 4.090;8050;017.09617;-55.24576
   478; 1.00006884; ;10.290;8059;016.82591;-72.46768
   479; 1.00006961; ; 4.090;8029;017.77567;+55.14990
   480; 1.00007047; ;      ;8083;017.72618;+09.56390
   481; 1.00007087; ; 3.360;8029;017.86342;+21.03465
   482; 1.00007099; ;10.950;8059;017.26646;-72.53824
   483; 1.00007106; ; 3.110;8029;017.91515;+30.08964
   484; 1.00007318; ; 3.380;8029;018.43728;+24.58371
   485; 1.00007570; ; 4.110;8029;018.79634;-45.53166
   486; 1.00007583; ; 9.800;8059;018.37709;-73.33620
   487; 1.00007636; ;      ;8111;019.35955;+57.63208
   488; 1.00007788; ; 4.600;8037;018.94234;-68.87593
   489; 1.00007804; ; 5.030;8029;019.44982;+03.61447
   490; 1.00007964; ; 4.630;8029;019.86665;+27.26406
   491; 1.00008207; ; 3.560;8029;020.58508;+45.52878
   492; 1.00008491; ; 3.440;8029;021.48342;+68.13001
   493; 1.00008512; ; 2.270;8029;021.00585;-08.18326
   494; 1.00008538;V; 2.440;8029;021.45397;+60.23528
   495; 1.00008799; ; 4.190;8029;021.91409;+45.40669
   495; 1.00008799; ;      ;8083;021.91409;+45.40669
   497; 1.00008879;V; 2.340;8029;021.74206;-32.54318
   498; 1.00008890; ; 1.220;8029;037.95452;+89.26411
   499; 1.00009053;V; 1.170;8029;022.09136;-43.31823
   499; 1.00009053;V; 1.160;8050;022.09136;-43.31823
   501; 1.00009138; ; 3.040;8029;022.54631;+06.14382
   501; 1.00009138; ;      ;8132;022.54631;+06.14382
   503; 1.00009184; ; 3.220;8037;022.37725;-46.75642
   504; 1.00009270; ; 2.400;8029;022.87087;+15.34582
   505; 1.00009283;V;      ;8140;022.62852;-42.70691
   505; 1.00009283;V;      ;8140;022.62852;-42.70691
   507; 1.00009362; ; 2.690;8029;022.81294;-49.07270
   507; 1.00009362; ; 2.680;8050;022.81294;-49.07270
   509; 1.00009408; ; 3.420;8029;023.48282;+59.23204
   510; 1.00009487; ; 8.320;8121;023.18205;-22.41417
   511; 1.00009826; ; 3.350;8029;024.19934;+41.40546
   512; 1.00009900; ; 3.880;8029;024.53153;+57.97763
   513; 1.00009927; ; 1.960;8029;024.49815;+48.62821
   514; 1.00009974; ;      ;8102;024.73178;+58.15630
   515; 1.00010038; ; 7.770;8121;024.32747;-40.17735
   516; 1.00010059; ; 8.630;8121;024.54438;-06.65402
   516; 1.00010144; ; 0.570;8029;024.42853;-57.23676
   516; 1.00010144; ; 0.650;8037;024.42853;-57.23676
   516; 1.00010144; ; 0.540;8050;024.42853;-57.23676
   516; 1.00010144; ;      ;8132;024.42853;-57.23676
   521; 1.00010205; ; 5.020;8029;025.14507;+40.57705
   522; 1.00010307; ; 4.100;8029;025.44643;+42.61337
   523; 1.00010348; ; 4.760;8029;025.41349;+30.04712
   524; 1.00010360; ; 3.900;8029;024.94875;-56.19278
   525; 1.00010380; ; 2.670;8029;025.35789;+05.48761
   525; 1.00010380; ;      ;8132;025.35789;+05.48761
   527; 1.00010476; ; 4.120;8029;025.62401;+20.26850
   527; 1.00010476; ;      ;8043;025.62401;+20.26850
   529; 1.00010486; ; 5.110;8057;025.81877;+45.32265
   530; 1.00010516;D;      ;8011;025.91516;+50.68873
   530; 1.00010516;D; 3.880;8029;025.91516;+50.68873
   530; 1.00010516;D;      ;8111;025.91516;+50.68873
   533; 1.00010537; ; 3.910;8059;025.53581;-32.32697
   534; 1.00010538; ; 5.670;8059;025.51247;-36.83230
   535; 1.00010700; ; 2.410;8029;026.01701;-15.93748
   536; 1.00010761; ; 3.040;8029;026.34846;+09.15774
   537; 1.00010780; ; 4.600;8029;026.93681;+63.85250
   538; 1.00010934; ; 2.730;8029;026.52486;-50.81626
   539; 1.00011154; ; 4.690;8039;         ;
   540; 1.00011155;D; 4.690;8029;         ;
   541; 1.00011171; ; 4.230;8029;027.39626;-10.68641
   541; 1.00011171; ;      ;8083;027.39626;-10.68641
   543; 1.00011257; ; 5.440;8029;027.71655;+11.04338
   544; 1.00011353; ; 2.370;8029;027.86514;-10.33504
   544; 1.00011353; ;      ;8132;027.86514;-10.33504
   546; 1.00011415; ; 3.540;8029;028.59886;+63.67010
   547; 1.00011443; ; 2.720;8029;028.27045;+29.57883
   548; 1.00011503;D; 3.920;8029;028.38256;+19.29385
   549; 1.00011507; ;      ;8149;028.20488;-22.43486
   550; 1.00011559; ; 3.430;8029;028.38896;+03.18754
   551; 1.00011636; ; 2.430;8029;028.66004;+20.80803
   552; 1.00011695; ; 1.170;8029;028.41142;-46.30267
   552; 1.00011695; ; 1.220;8037;028.41142;-46.30267
   552; 1.00011695; ; 1.180;8050;028.41142;-46.30267
   555; 1.00011753; ; 5.150;8029;028.59180;-42.49695
   556; 1.00011937; ; 2.600;8037;028.98947;-51.60890
   556; 1.00011937; ; 2.540;8050;028.98947;-51.60890
   558; 1.00011973; ; 4.350;8029;029.48215;+23.59606
   559; 1.00011977; ; 3.490;8037;028.73388;-67.64730
   559; 1.00011977; ; 3.480;8050;028.73388;-67.64730
   561; 1.00012037; ; 8.260;8121;029.52930;-04.30182
   562; 1.00012055; ; 3.680;8029;029.29200;-47.38528
   562; 1.00012055; ; 3.650;8050;029.29200;-47.38528
   564; 1.00012111; ; 4.280;8029;030.48939;+70.90702
   565; 1.00012150; ; 8.190;8039;030.29378;+58.20350
   566; 1.00012216; ; 3.920;8029;030.85877;+72.42129
   567; 1.00012274; ; 1.710;8029;030.00128;-21.07783
   567; 1.00012274; ;      ;8132;030.00128;-21.07783
   569; 1.00012301; ; 4.910;8054;030.75078;+64.39002
   570; 1.00012302; ;      ;8111;030.65178;+59.68810
   571; 1.00012303; ; 5.060;8029;030.57545;+54.48754
   572; 1.00012311; ; 2.460;8037;029.69247;-61.56986
   572; 1.00012311; ; 2.390;8050;029.69247;-61.56986
   572; 1.00012311; ;      ;8132;029.69247;-61.56986
   575; 1.00012401; ; 4.250;8057;030.78900;+55.23239
   575; 1.00012401; ; 4.260;8123;030.78900;+55.23239
   577; 1.00012447;D; 3.740;8029;030.51175;+02.76376
   577; 1.00012447;D; 3.730;8131;030.51175;+02.76376
   579; 1.00012471; ; 5.410;8029;030.74148;+33.28413
   580; 1.00012524; ; 3.030;8029;030.42657;-44.71351
   581; 1.00012533;D;      ;8004;030.97480;+42.32972
   581; 1.00012533;D;      ;8011;030.97480;+42.32972
   581; 1.00012533;D; 0.480;8029;030.97480;+42.32972
   584; 1.00012767; ; 4.870;8029;031.12266;-29.29682
   584; 1.00012767; ;      ;8132;031.12266;-29.29682
   586; 1.00012856; ; 8.090;8039;031.97258;+57.10568
   587; 1.00012929; ;      ;8004;031.79336;+23.46242
   587; 1.00012929; ; 0.540;8029;031.79336;+23.46242
   587; 1.00012929; ; 0.540;8057;031.79336;+23.46242
   587; 1.00012929; ;      ;8083;031.79336;+23.46242
   591; 1.00012953; ; 4.580;8029;032.16908;+58.42360
   592; 1.00013041; ; 4.620;8029;032.12192;+37.85908
   593; 1.00013051; ; 8.500;8039;032.35707;+56.99171
   594; 1.00013136; ; 4.330;8030;032.56579;+56.55907
   594; 1.00013136; ; 4.300;8039;032.56579;+56.55907
   596; 1.00013161; ; 2.780;8029;032.38595;+34.98730
   597; 1.00013232; ; 8.470;8121;032.16556;-25.74108
   598; 1.00013267; ; 5.750;8029;032.87164;+57.64554
   599; 1.00013476; ; 5.370;8029;033.42338;+58.56059
   600; 1.00013594; ; 5.430;8029;033.51024;+47.48424
   601; 1.00013596; ; 3.490;8029;033.26377;+15.27986
   602; 1.00013611; ; 3.210;8029;033.24998;+08.84672
   603; 1.00013621; ; 7.980;8039;033.63738;+55.31713
   604; 1.00013658; ; 5.510;8030;033.80539;+58.14231
   604; 1.00013658; ; 5.480;8039;033.80539;+58.14231
   606; 1.00013661; ;      ;8111;033.72129;+54.53172
   607; 1.00013669; ;      ;8111;033.76087;+55.79322
   608; 1.00013744; ; 6.280;8039;033.99459;+58.29363
   609; 1.00013745; ; 7.560;8039;033.94139;+55.99631
   610; 1.00013831; ; 8.090;8039;034.16341;+56.73780
   611; 1.00013866; ; 7.170;8039;034.23990;+56.71880
   612; 1.00013890; ; 8.160;8039;034.28426;+56.76975
   613; 1.00014010; ; 6.080;8054;034.68619;+64.42493
   614; 1.00014055; ; 3.980;8029;034.32861;+33.84719
   615; 1.00014142; ; 4.940;8011;034.84116;+58.96120
   615; 1.00014142; ; 4.910;8030;034.84116;+58.96120
   615; 1.00014142; ; 4.880;8039;034.84116;+58.96120
   618; 1.00014228; ; 3.730;8037;034.12744;-51.51216
   619; 1.00014242; ; 4.890;8030;035.09360;+59.67137
   619; 1.00014242; ; 4.860;8039;035.09360;+59.67137
   621; 1.00014322; ; 6.210;8011;035.17883;+55.90908
   621; 1.00014322; ; 6.210;8030;035.17883;+55.90908
   621; 1.00014322; ; 6.260;8039;035.17883;+55.90908
   624; 1.00014331; ; 8.190;8039;035.21419;+55.82538
   625; 1.00014386;V;-0.870;8038;034.83664;-02.97764
   625; 1.00014386;V; 0.230;8048;034.83664;-02.97764
   627; 1.00014404; ; 4.660;8011;035.42671;+57.86281
   627; 1.00014404; ; 4.600;8030;035.42671;+57.86281
   627; 1.00014404; ; 4.570;8039;035.42671;+57.86281
   630; 1.00014469; ; 3.850;8030;035.52872;+56.60413
   630; 1.00014469; ; 3.820;8039;035.52872;+56.60413
   630; 1.00014489; ; 4.470;8054;035.58931;+55.84565
   633; 1.00014528; ; 4.480;8030;035.71548;+58.58651
   633; 1.00014528; ;      ;8035;035.71548;+58.58651
   633; 1.00014528; ; 4.450;8039;035.71548;+58.58651
   636; 1.00014633; ;      ;8083;035.72622;+41.47992
   637; 1.00014802; ; 4.300;8029;035.63561;-23.81633
   638; 1.00014818; ; 5.730;8029;036.31679;+56.60982
   638; 1.00014818; ; 5.750;8054;036.31679;+56.60982
   638; 1.00014818; ;      ;8130;036.31679;+56.60982
   638; 1.00014818; ;      ;8134;036.31679;+56.60982
   642; 1.00014826; ; 4.320;8011;036.34110;+57.43726
   642; 1.00014826; ; 4.330;8030;036.34110;+57.43726
   642; 1.00014826; ; 4.300;8039;036.34110;+57.43726
   645; 1.00014872; ; 2.650;8029;036.40593;+50.27863
   646; 1.00014899; ; 6.570;8039;036.57696;+57.22833
   647; 1.00014956; ; 6.040;8039;036.69040;+57.67918
   648; 1.00015008; ; 4.040;8037;035.43726;-68.65942
   649; 1.00015089;D; 4.310;8029;037.26650;+67.40236
   650; 1.00015130; ; 4.940;8029;036.48752;-12.29048
   651; 1.00015144; ; 5.670;8029;036.50146;-15.34125
   652; 1.00015238; ;      ;8111;037.43140;+60.67737
   653; 1.00015253; ;      ;8111;037.35400;+55.53620
   654; 1.00015316; ; 5.840;8039;037.49399;+57.82072
   655; 1.00015318; ; 4.320;8029;037.03976;+08.46005
   655; 1.00015318; ; 4.320;8037;037.03976;+08.46005
   655; 1.00015318; ; 4.320;8050;037.03976;+08.46005
   655; 1.00015318; ; 4.310;8059;037.03976;+08.46005
   655; 1.00015318; ;      ;8083;037.03976;+08.46005
   655; 1.00015318; ;      ;8134;037.03976;+08.46005
   661; 1.00015371; ; 4.410;8029;036.74634;-47.70384
   662; 1.00015379; ; 2.730;8037;036.36023;-66.49403
   663; 1.00015497; ; 5.700;8039;037.97240;+57.69764
   664; 1.00015642; ; 8.390;8039;038.23493;+55.32752
   665; 1.00015798; ; 4.070;8029;038.02178;-15.24468
   665; 1.00015798; ;      ;8132;038.02178;-15.24468
   667; 1.00015963; ;      ;8111;039.05118;+58.07557
   668; 1.00016046;D; 4.940;8029;038.46127;-28.23234
   669; 1.00016160; ; 4.460;8029;039.02039;+06.88687
   669; 1.00016160; ; 4.460;8037;039.02039;+06.88687
   669; 1.00016160; ; 4.490;8050;039.02039;+06.88687
   669; 1.00016160; ; 4.450;8059;039.02039;+06.88687
   669; 1.00016160; ;      ;8083;039.02039;+06.88687
   669; 1.00016160;1;      ;8134;039.02039;+06.88687
   669; 1.00016160;2; 8.180;8008;039.02039;+06.88687
   669; 1.00016160;2;      ;8134;039.02039;+06.88687
   677; 1.00016161; ; 3.720;8029;038.96863;+05.59325
   678; 1.00016310; ; 7.030;8039;039.84595;+59.06652
   679; 1.00016523; ;      ;8102;040.29864;+56.73048
   680; 1.00016582; ; 4.340;8029;039.87065;+00.32851
   681; 1.00016739; ; 4.120;8029;040.56215;+40.19394
   681; 1.00016739; ;      ;8043;040.56215;+40.19394
   683; 1.00016754; ; 4.640;8029;039.94997;-42.89167
   684; 1.00016778; ; 6.070;8039;040.97371;+59.82276
   685; 1.00016815; ; 2.760;8029;040.16681;-39.85538
   686; 1.00016861; ; 6.230;8029;040.62056;+10.74172
   687; 1.00016895; ; 3.370;8029;041.04994;+49.22845
   687; 1.00016895; ;      ;8043;041.04994;+49.22845
   689; 1.00016908; ; 4.820;8029;040.86297;+27.70715
   690; 1.00016970;D; 3.320;8029;040.82516;+03.23582
   691; 1.00016978; ; 4.210;8037;039.89734;-68.26695
   692; 1.00017081; ; 4.410;8029;041.03062;-13.85870
   692; 1.00017081; ;      ;8083;041.03062;-13.85870
   694; 1.00017094; ; 3.780;8029;041.23559;+10.11415
   695; 1.00017145; ; 6.760;8039;041.85103;+57.67711
   696; 1.00017206; ; 3.760;8029;041.27577;-18.57256
   696; 1.00017206; ;      ;8043;041.27577;-18.57256
   696; 1.00017206; ;      ;8132;041.27577;-18.57256
   699; 1.00017361; ; 3.140;8029;041.97725;+29.24712
   700; 1.00017378; ; 4.680;8029;042.37807;+57.08432
   701; 1.00017506; ; 1.670;8029;042.67421;+55.89550
   701; 1.00017506; ; 1.670;8057;042.67421;+55.89550
   701; 1.00017566; ; 4.730;8037;041.38598;-67.61662
   704; 1.00017573; ; 3.760;8029;042.49597;+27.26051
   705; 1.00017584; ; 3.700;8029;042.64608;+38.31864
   706; 1.00017638; ;      ;8102;043.04859;+56.93531
   707; 1.00017652; ; 3.160;8029;042.27258;-32.40590
   707; 1.00017652; ;      ;8132;042.27258;-32.40590
   709; 1.00017709; ; 2.370;8029;042.87849;+35.05974
   710; 1.00017824; ; 3.600;8029;042.75967;-21.00402
   710; 1.00017824; ;      ;8132;042.75967;-21.00402
   712; 1.00017878; ; 2.890;8029;043.56442;+52.76248
   713; 1.00017925; ; 4.890;8029;043.13387;-12.76971
   713; 1.00017925; ; 4.880;8043;043.13387;-12.76971
   715; 1.00018191; ; 1.340;8057;043.95207;+18.33164
   716; 1.00018242;V; 1.520;8037;043.46989;-49.88965
   716; 1.00018242;V; 1.860;8050;043.46989;-49.88965
   718; 1.00018293; ; 3.200;8037;042.61858;-75.06695
   719; 1.00018322; ; 2.500;8029;044.10687;-08.89814
   719; 1.00018322; ;      ;8132;044.10687;-08.89814
   721; 1.00018331; ; 5.010;8029;044.15593;-03.71232
   721; 1.00018331; ; 5.010;8037;044.15593;-03.71232
   721; 1.00018331; ; 5.010;8050;044.15593;-03.71232
   721; 1.00018331; ; 5.000;8059;044.15593;-03.71232
   721; 1.00018331; ;      ;8083;044.15593;-03.71232
   726; 1.00018411; ; 4.560;8029;044.69029;+39.66273
   727; 1.00018449; ; 3.410;8029;044.76532;+35.18313
   728; 1.00018519; ; 4.560;8029;         ;
   729; 1.00018520; ; 4.560;8039;044.80302;+21.34043
   730; 1.00018557; ; 5.790;8121;044.69709;-09.77651
   731; 1.00018604; ; 4.840;8029;044.92876;+08.90736
   731; 1.00018604; ;      ;8083;044.92876;+08.90736
   733; 1.00018622;D; 2.690;8029;044.56533;-40.30469
   734; 1.00018778; ; 5.750;8029;047.92780;+81.47071
   735; 1.00018832; ;      ;8083;045.46793;+05.33615
   736; 1.00018866; ; 4.810;8037;044.69915;-64.07128
   737; 1.00018884; ;      ;8002;045.56988;+04.08973
   737; 1.00018884; ;      ;8004;045.56988;+04.08973
   737; 1.00018884; ; 0.020;8029;045.56988;+04.08973
   737; 1.00018884; ;      ;8035;045.56988;+04.08973
   737; 1.00018884; ; 0.020;8057;045.56988;+04.08973
   737; 1.00018884; ;      ;8132;045.56988;+04.08973
   743; 1.00018925; ; 1.890;8029;046.19913;+53.50644
   744; 1.00018978; ; 3.870;8029;045.59792;-23.62447
   745; 1.00019019; ;      ;8083;045.96173;+06.13330
   746; 1.00019058;V;      ;8002;046.29414;+38.84027
   746; 1.00019058;V;      ;8004;046.29414;+38.84027
   746; 1.00019058;V;-0.030;8029;046.29414;+38.84027
   746; 1.00019058;V;      ;8035;046.29414;+38.84027
   750; 1.00019275; ; 4.810;8029;047.98446;+74.39366
   751; 1.00019305; ;      ;8149;046.61140;+01.96517
   752; 1.00019356;V; 2.110;8029;047.04221;+40.95565
   753; 1.00019445; ; 7.270;8043;047.10662;+26.33094
   754; 1.00019476; ; 2.570;8029;047.37405;+44.85754
   755; 1.00019656; ; 3.240;8029;047.82242;+39.61158
   756; 1.00019787; ; 3.090;8029;047.90736;+19.72668
   757; 1.00020010;D; 3.080;8029;048.01887;-28.98762
   758; 1.00020150; ; 4.860;8029;048.72540;+21.04444
   759; 1.00020234;V; 2.470;8029;048.13817;-57.32155
   759; 1.00020234;V; 2.730;8037;048.13817;-57.32155
   761; 1.00020320; ; 4.470;8029;048.95844;-08.81973
   761; 1.00020320; ; 4.420;8041;048.95844;-08.81973
   761; 1.00020320; ; 4.420;8121;048.95844;-08.81973
   764; 1.00020336; ; 5.010;8029;049.99697;+65.65229
   764; 1.00020336; ;      ;8111;049.99697;+65.65229
   766; 1.00020468; ; 2.990;8029;049.68260;+34.22265
   767; 1.00020630; ; 3.910;8029;049.84040;+03.37020
   768; 1.00020644; ; 2.390;8029;050.08484;+29.04846
   769; 1.00020665; ;      ;8083;049.98341;+08.69977
   770; 1.00020677; ; 4.870;8029;050.36066;+43.32965
   771; 1.00020720; ; 0.660;8029;049.87917;-21.75786
   772; 1.00020766; ; 4.660;8029;049.44235;-62.57532
   773; 1.00020794; ; 3.250;8029;049.98188;-43.06978
   773; 1.00020794; ; 3.220;8050;049.98188;-43.06978
   773; 1.00020794; ;      ;8132;049.98188;-43.06978
   776; 1.00020797; ; 2.360;8057;051.16899;+64.58600
   777; 1.00020807; ; 4.410;8029;049.55341;-62.50636
   778; 1.00020894; ; 4.390;8029;050.35004;-23.63514
   779; 1.00021120; ; 2.470;8029;051.20331;+09.02887
   780; 1.00021212; ;      ;8111;052.16331;+62.49300
   781; 1.00021291;D; 3.460;8029;052.26722;+59.94033
   782; 1.00021364; ; 3.850;8029;051.79230;+09.73268
   783; 1.00021389; ; 3.530;8029;052.47810;+58.87875
   784; 1.00021410; ; 8.950;8121;051.65376;-18.22366
   785; 1.00021447;D; 5.020;8029;052.50077;+55.45181
   786; 1.00021543; ; 7.350;8043;052.08785;-06.53092
   787; 1.00021754; ; 2.790;8029;052.71824;+12.93668
   788; 1.00021770; ; 4.690;8029;053.10942;+46.05686
   789; 1.00021790; ; 4.820;8029;052.65441;-05.07515
   790; 1.00021877; ; 8.250;8121;052.76010;-17.16776
   791; 1.00022001; ; 4.180;8037;052.34449;-62.93753
   792; 1.00022049; ; 2.540;8029;053.23268;-09.45826
   792; 1.00022049; ; 2.540;8037;053.23268;-09.45826
   792; 1.00022049; ; 2.510;8050;053.23268;-09.45826
   792; 1.00022049; ; 2.540;8059;053.23268;-09.45826
   792; 1.00022049; ;      ;8083;053.23268;-09.45826
   792; 1.00022049; ;      ;8132;053.23268;-09.45826
   792; 1.00022049; ;      ;8134;053.23268;-09.45826
   799; 1.00022203; ; 4.400;8029;053.44698;-21.63288
   800; 1.00022253; ; 6.010;8054;054.43394;+56.73939
   801; 1.00022484; ; 3.470;8029;054.21826;+00.40166
   801; 1.00022484; ;      ;8043;054.21826;+00.40166
   803; 1.00022649; ; 2.080;8057;055.53885;+63.21681
   804; 1.00022663; ; 3.170;8029;054.27367;-40.27455
   805; 1.00022764; ; 3.410;8057;055.67806;+59.96939
   806; 1.00022879; ; 5.850;8043;055.09194;-03.21698
   807; 1.00022928; ; 3.100;8029;055.73126;+47.78755
   808; 1.00023089; ; 3.520;8029;056.50971;+63.34505
   809; 1.00023180; ; 3.710;8029;056.07972;+32.28825
   809; 1.00023180; ;      ;8125;056.07972;+32.28825
   811; 1.00023227; ; 5.200;8029;055.56209;-31.93836
   812; 1.00023230; ; 3.100;8029;056.29847;+42.57855
   813; 1.00023249; ; 2.320;8029;055.81209;-09.76339
   813; 1.00023249; ;      ;8083;055.81209;-09.76339
   813; 1.00023249; ;      ;8132;055.81209;-09.76339
   816; 1.00023277; ; 5.300;8029;057.30724;+70.87105
